id,qs_rank,country_territory,region,name,description,country,city,latitude,longitude,website,image_url,institution_profile,teaching_languages,cost_city,costs_country
142,535,Słowenia,Europa,Uniwersytet Lublański,"Uniwersytet Lublański to słoweński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Ljubljana. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Słowenia,Ljubljana,46.048888888,14.503888888,https://www.uni-lj.si/,http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Ljubljana%20Palace.jpg,ogólny,"słoweński, angielski",Ljubljana,Slovenia
104,58,Niemcy,Europa,Uniwersytet Ludwika i Maksymiliana w Monachium,"Uniwersytet Ludwika i Maksymiliana w Monachium to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Munich. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Niemcy,Munich,48.150833333,11.580277777,https://www.lmu.de/,http://commons.wikimedia.org/wiki/Special:FilePath/Facultad%20de%20Derecho%20de%20la%20Universidad%20Ludwig-Maximilian%2C%20M%C3%BAnich%2C%20Alemania%2C%202012-04-30%2C%20DD%2002.jpg,ogólny,"niemiecki, angielski",Munich,Germany
341,1001-1200,Francja,Europa,Uniwersytet Lumière Lyon 2,"Uniwersytet Lumière Lyon 2 to francuski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Francja,Lyon,45.750833333,4.837222222,https://www.univ-lyon2.fr/,http://commons.wikimedia.org/wiki/Special:FilePath/Univ-lyon2-berges-clio-2008-01-25%2001.jpg,ogólny,"francuski, angielski",Lyon,France
262,801-850,Łotwa,Europa,Uniwersytet Łotewski,"Uniwersytet Łotewski to łotewski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Riga. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Łotwa,Riga,56.950555555,24.116111111,https://www.lu.lv/,http://commons.wikimedia.org/wiki/Special:FilePath/Universidad%20de%20Letonia%2C%20Riga%2C%20Letonia%2C%202012-08-07%2C%20DD%2001.JPG,ogólny,"łotewski, angielski",Riga,Latvia
188,951-1000,Polska,Europa,Uniwersytet Łódzki,"Uniwersytet Łódzki to polski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Łódź. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Polska,Łódź,51.772077500,19.474006500,https://en.uni.lodz.pl/,http://commons.wikimedia.org/wiki/Special:FilePath/O%20i%20Z%20UL.jpg,ogólny,"polski, angielski",Lodz,Poland
141,741-750,Malta,Europa,Uniwersytet Maltański,"Uniwersytet Maltański to maltański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Msida. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Malta,Msida,35.902500000,14.483333330,https://www.um.edu.mt/,http://commons.wikimedia.org/wiki/Special:FilePath/Uni-20malta.jpg,ogólny,"angielski, język lokalny",Valletta,Malta
207,643,Wielka Brytania,Europa,Uniwersytet Manchester Metropolitan,"Uniwersytet Manchester Metropolitan to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Manchester. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Manchester,53.470000000,-2.240000000,http://www.mmu.ac.uk/,http://commons.wikimedia.org/wiki/Special:FilePath/Manchester%20School%20of%20Art%20Geograph%203735342.jpg,ogólny,angielski,Manchester,United Kingdom
157,430,Czechy,Europa,Uniwersytet Masaryka,"Uniwersytet Masaryka to czeski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Brno-město. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Czechy,Brno-město,49.198611111,16.605277777,https://www.muni.cz,http://commons.wikimedia.org/wiki/Special:FilePath/Kounics%20palace%20in%20Brno%202010%20%282%29.jpg,ogólny,"czeski, angielski",dane krajowe (Eurostat 2020),Czech Republic
439,276,Włochy,Europa,Uniwersytet Mediolański,"Uniwersytet Mediolański to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Milan. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Włochy,Milan,45.460062600,9.194659978,https://www.unimi.it,http://commons.wikimedia.org/wiki/Special:FilePath/Festa%20del%20Perdono%20Facciata%20Milano.jpg,ogólny,"włoski, angielski",Milan,Italy
34,801-850,Wielka Brytania,Europa,Uniwersytet Middlesex,"Uniwersytet Middlesex to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Hendon. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Hendon,51.589349500,-0.228246600,https://www.mdx.ac.uk,http://commons.wikimedia.org/wiki/Special:FilePath/Middlesex%20University%20Hendon%20Campus.jpg,ogólny,angielski,London,United Kingdom
178,1001-1200,Polska,Europa,Uniwersytet Mikołaja Kopernika w Toruniu,"Uniwersytet Mikołaja Kopernika w Toruniu to polski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Toruń. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Polska,Toruń,53.015300000,18.572200000,http://www.umk.pl/,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolaus%20Copernicus%20University%20in%20Toru%C5%84%2C%20rector%27s%20office.jpg,ogólny,"polski, angielski",Torun,Poland
440,542,Włochy,Europa,Uniwersytet Milano-Bicocca,"Uniwersytet Milano-Bicocca to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Milan. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Włochy,Milan,45.518406000,9.213344000,https://www.unimib.it,http://commons.wikimedia.org/wiki/Special:FilePath/U1%20visto%20da%20piazza%20della%20Scienza%2C%20Milano.jpg,ogólny,"włoski, angielski",Milan,Italy
405,566,Portugalia,Europa,Uniwersytet Minho,"Uniwersytet Minho to portugalski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Braga. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Portugalia,Braga,41.560435964,-8.397438175,https://www.uminho.pt/EN,http://commons.wikimedia.org/wiki/Special:FilePath/Largo%20do%20paco-Braga.jpg,ogólny,"portugalski, angielski",Braga,Portugal
266,1001-1200,Litwa,Europa,Uniwersytet Mykolas Romeris,"Uniwersytet Mykolas Romeris to litewski uniwersytet badawczy o szerokim profilu akademickim. Dzięki położeniu w dużym ośrodku miejskim uczelnia oferuje dobre warunki do współpracy z instytucjami publicznymi, firmami, organizacjami kultury i partnerami międzynarodowymi.",Litwa,Vilnius City Municipality,54.733888888,25.258888888,https://www.mruni.eu/,http://commons.wikimedia.org/wiki/Special:FilePath/Mykolas%20Romeris%20University.jpg,ogólny,"litewski, angielski",Vilnius,Lithuania
77,851-900,Francja,Europa,Uniwersytet Nantes,"Uniwersytet Nantes to francuski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Francja,Nantes,47.237879000,-1.554284000,https://english.univ-nantes.fr/,http://commons.wikimedia.org/wiki/Special:FilePath/Nantes%20Universit%C3%A9-ch%C3%A2teau%20Tertre.jpg,ogólny,"francuski, angielski",Nantes,France
197,262,Hiszpania,Europa,Uniwersytet Nawarry,"Uniwersytet Nawarry to hiszpańska uczelnia o profilu biznesowym i społecznym, szczególnie przydatna dla osób zainteresowanych ekonomią, zarządzaniem, finansami i polityką publiczną z siedzibą w Barcelona. Jej programy zwykle mocno akcentują praktyczne kompetencje, analizę danych i międzynarodowe środowisko pracy.",Hiszpania,Barcelona,41.393686110,2.107850000,https://www.iese.edu/,http://commons.wikimedia.org/wiki/Special:FilePath/IESE%20Campus.jpg,biznesowy,"hiszpański, angielski",Barcelona,Spain
132,1001-1200,Włochy,Europa,Uniwersytet Neapolitański „Parthenope”,"Uniwersytet Neapolitański „Parthenope” to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Naples. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Włochy,Naples,40.837611111,14.253833333,https://orienta.uniparthenope.it/,http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A0%20degli%20Studi%20di%20Napoli%20-%20Parthenope%20-%20sede%20Acton.png.jpg,ogólny,"włoski, angielski",Naples,Italy
133,379,Włochy,Europa,Uniwersytet Neapolitański im. Fryderyka II,"Uniwersytet Neapolitański im. Fryderyka II to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Naples. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Włochy,Naples,40.847200000,14.256900000,http://www.international.unina.it/,http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A0%20degli%20Studi%20di%20Napoli%20Federico%20II%20%283542%29.jpg,ogólny,"włoski, angielski",Naples,Italy
59,609,Wielka Brytania,Europa,Uniwersytet Nottingham Trent,"Uniwersytet Nottingham Trent to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Nottinghamshire. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Nottinghamshire,52.956400000,-1.152030000,https://www.ntu.ac.uk,http://commons.wikimedia.org/wiki/Special:FilePath/Nottingham%20Trent%20University%2C%20Newton%20Campus.jpg,ogólny,angielski,Nottingham,United Kingdom
184,1001-1200,Węgry,Europa,Uniwersytet Obuda,"Uniwersytet Obuda to węgierska uczelnia techniczna, której oferta i badania koncentrują się na inżynierii, informatyce oraz naukach ścisłych z siedzibą w Budapest. Uczelnia stawia na zastosowania praktyczne, pracę projektową i współpracę z otoczeniem gospodarczym.",Węgry,Budapest,47.533777777,19.034930555,https://www.uni-obuda.hu/,http://commons.wikimedia.org/wiki/Special:FilePath/Budapest%20Tech%20Polytechnical%20Institute.jpg,techniczny,"węgierski, angielski",Budapest,Hungary
66,4,Wielka Brytania,Europa,Uniwersytet Oksfordzki,"Uniwersytet Oksfordzki to kolegialny uniwersytet badawczy i najstarsza uczelnia świata anglojęzycznego, z tradycją nauczania sięgającą średniowiecza. Łączy bardzo silne badania w naukach ścisłych, medycynie, humanistyce i naukach społecznych z rozbudowanym systemem college’ów.",Wielka Brytania,Oxford,51.755000000,-1.255000000,https://ox.ac.uk/,http://commons.wikimedia.org/wiki/Special:FilePath/1%20oxford%20aerial%20panorama%202016.jpg,ogólny,angielski,Oxford,United Kingdom
63,374,Wielka Brytania,Europa,Uniwersytet Oxford Brookes,"Uniwersytet Oxford Brookes to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Oxfordshire. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Oxfordshire,51.754266666,-1.222700000,https://www.brookes.ac.uk/,http://commons.wikimedia.org/wiki/Special:FilePath/Oxford%20brookes%20headington%20hill.JPG,ogólny,angielski,Oxford,United Kingdom
7,233,Włochy,Europa,Uniwersytet Padewski,"Uniwersytet Padewski to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Padua. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Włochy,Padua,45.420000000,11.866667000,https://www.unipd.it,http://commons.wikimedia.org/wiki/Special:FilePath/Palazzo%20Bo%20%28Padua%29.jpg,ogólny,"włoski, angielski",Padova,Italy
167,668,Czechy,Europa,Uniwersytet Palackiego w Ołomuńcu,"Uniwersytet Palackiego w Ołomuńcu to czeski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Olomouc. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Czechy,Olomouc,49.595080000,17.259140000,http://www.upol.cz/en/,http://commons.wikimedia.org/wiki/Special:FilePath/Zbrojnice%20-%20pohled%20z%20prvn%C3%ADho%20patra%20budovy%2C%20Olomouc.jpg,ogólny,"czeski, angielski",dane krajowe (Eurostat 2020),Czech Republic
171,1201-1400,Węgry,Europa,Uniwersytet Panoński,"Uniwersytet Panoński to węgierski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Veszprém. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Węgry,Veszprém,47.088611110,17.908055560,http://www.uni-pannon.hu,http://commons.wikimedia.org/wiki/Special:FilePath/Veszpremi%20Egyetem%20B.JPG,ogólny,"węgierski, angielski",Veszprem,Hungary
348,1001-1200,Rosja,Europa,Uniwersytet Państwowy w Niżnym Nowogrodzie im. N.I. Łobaczewskiego,"Uniwersytet Państwowy w Niżnym Nowogrodzie im. N.I. Łobaczewskiego to rosyjski uniwersytet publiczny o szerokiej ofercie kształcenia i zapleczu badawczym z siedzibą w Nizhny Novgorod. Uczelnia rozwija kierunki humanistyczne, społeczne, przyrodnicze i techniczne, a jej znaczenie często wykracza poza region, w którym działa.",Rosja,Nizhny Novgorod,56.298633000,43.981256000,http://www.unn.ru,http://commons.wikimedia.org/wiki/Special:FilePath/Lobachevsky%20University.%20Faculty%20of%20Philology%2003.jpg,ogólny,"angielski, język lokalny",Nizhniy Novgorod,Russia
204,1201-1400,Francja,Europa,Uniwersytet Paris-Nanterre,"Uniwersytet Paris-Nanterre to francuski uniwersytet badawczy o szerokim profilu akademickim. Dzięki położeniu w dużym ośrodku miejskim uczelnia oferuje dobre warunki do współpracy z instytucjami publicznymi, firmami, organizacjami kultury i partnerami międzynarodowymi.",Francja,Paris,48.903912439,2.213452372,https://www.parisnanterre.fr/,http://commons.wikimedia.org/wiki/Special:FilePath/L%27universit%C3%A9%20Paris%20Ouest%20Nanterre%20La%20D%C3%A9fense.jpg,ogólny,"francuski, angielski",Paris,France
60,1001-1200,Hiszpania,Europa,Uniwersytet w Murcji,"Uniwersytet w Murcji to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Murcia. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Hiszpania,Murcia,38.018305555,-1.170000000,https://www.um.es/,http://commons.wikimedia.org/wiki/Special:FilePath/Murcia%20University.jpg,ogólny,"hiszpański, angielski",Murcia,Spain
202,70,Francja,Europa,Uniwersytet Paris-Saclay,"Uniwersytet Paris-Saclay to francuski uniwersytet badawczy o szerokim profilu akademickim z siedzibą w Île-de-France. Dzięki położeniu w dużym ośrodku miejskim uczelnia oferuje dobre warunki do współpracy z instytucjami publicznymi, firmami, organizacjami kultury i partnerami międzynarodowymi.",Francja,Île-de-France,48.708210000,2.164470000,https://www.universite-paris-saclay.fr,http://commons.wikimedia.org/wiki/Special:FilePath/All%C3%A9e%20des%20sciences%20Paris-Saclay.jpg,ogólny,"francuski, angielski",Paris,France
215,257,Francja,Europa,Uniwersytet Paris 1 Panthéon-Sorbonne,"Uniwersytet Paris 1 Panthéon-Sorbonne to francuski uniwersytet badawczy o szerokim profilu akademickim. Dzięki położeniu w dużym ośrodku miejskim uczelnia oferuje dobre warunki do współpracy z instytucjami publicznymi, firmami, organizacjami kultury i partnerami międzynarodowymi.",Francja,Paris,48.848333000,2.343056000,https://www.pantheonsorbonne.fr,http://commons.wikimedia.org/wiki/Special:FilePath/Chapelle%20Sainte-Ursule%20de%20la%20Sorbonne%2C%20Paris%20001.jpg,ogólny,"francuski, angielski",Paris,France
216,1001-1200,Francja,Europa,Uniwersytet Paris 2 Panthéon-Assas,"Uniwersytet Paris 2 Panthéon-Assas to francuski uniwersytet badawczy o szerokim profilu akademickim z siedzibą w Paris. Dzięki położeniu w dużym ośrodku miejskim uczelnia oferuje dobre warunki do współpracy z instytucjami publicznymi, firmami, organizacjami kultury i partnerami międzynarodowymi.",Francja,Paris,48.846944444,2.344722222,https://www.assas-universite.fr,http://commons.wikimedia.org/wiki/Special:FilePath/Pantheon-Assas%20University%20-%20Panth%C3%A9on.jpg,ogólny,"francuski, angielski",Paris,France
117,650,Austria,Europa,Uniwersytet Paris Lodron w Salzburgu,"Uniwersytet Paris Lodron w Salzburgu to austriacki uniwersytet badawczy o szerokim profilu akademickim. Dzięki położeniu w dużym ośrodku miejskim uczelnia oferuje dobre warunki do współpracy z instytucjami publicznymi, firmami, organizacjami kultury i partnerami międzynarodowymi.",Austria,Salzburg,47.797222222,13.048055555,https://www.plus.ac.at/,http://commons.wikimedia.org/wiki/Special:FilePath/BuildingUniversitySalzburg1.jpg,ogólny,"niemiecki, angielski",Salzburg,Austria
240,1001-1200,Słowacja,Europa,Uniwersytet Pavla Jozefa Šafárika w Koszycach,"Uniwersytet Pavla Jozefa Šafárika w Koszycach to europejski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w KoĹˇice. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Słowacja,Košice,48.719444444,21.251111111,https://upjs.sk,http://commons.wikimedia.org/wiki/Special:FilePath/UPJ%C5%A0.JPG,ogólny,"angielski, język lokalny",Kosice,Slovakia
92,303,Dania,Europa,Uniwersytet Południowej Danii,"Uniwersytet Południowej Danii to duński uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Dania,Odense,55.368611111,10.428055555,https://www.sdu.dk/,http://commons.wikimedia.org/wiki/Special:FilePath/Syddansk%20Universitet%20Odense%20Campusvej%20mod%20syd.jpg,ogólny,"duński, angielski",Odense,Denmark
128,1201-1400,Słowenia,Europa,Uniwersytet Primorski,"Uniwersytet Primorski to słoweński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Koper. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Słowenia,Koper,45.548300000,13.729400000,http://www.upr.si,http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Primorska%2002.jpg,ogólny,"słoweński, angielski",Ljubljana,Slovenia
160,1001-1200,Polska,Europa,Uniwersytet Przyrodniczy w Poznaniu,"Uniwersytet Przyrodniczy w Poznaniu to polska uczelnia o profilu związanym z naukami o życiu, rolnictwem, środowiskiem i technologiami żywności z siedzibą w Poznań. Uczelnia jest dobrym wyborem dla kandydatów zainteresowanych zrównoważonym rozwojem, gospodarką zasobami naturalnymi i praktycznymi badaniami terenowymi.",Polska,Poznań,52.425600000,16.906400000,http://www.up.poznan.pl,http://commons.wikimedia.org/wiki/Special:FilePath/UP%20Poznan.jpg,agricultural,"polski, angielski",Poznan,Poland
364,279,Holandia,Europa,Uniwersytet Radboud w Nijmegen,"Uniwersytet Radboud w Nijmegen to holenderski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Nijmegen. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Holandia,Nijmegen,51.819444000,5.865278000,https://www.ru.nl/,http://commons.wikimedia.org/wiki/Special:FilePath/RUN%20science-park.jpg,ogólny,"niderlandzki, angielski",Nijmegen,Netherlands
82,711-720,Francja,Europa,Uniwersytet Rennes 1,"Uniwersytet Rennes 1 to francuski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Francja,Rennes,48.117900000,-1.637900000,,http://commons.wikimedia.org/wiki/Special:FilePath/Rennes-Universit%C3%A9%20Rennes%201-%20Entr%C3%A9e%20facult%C3%A9%20d%27%C3%A9conomie.JPG,ogólny,"francuski, angielski",dane krajowe (Eurostat 2020),France
195,951-1000,Wielka Brytania,Europa,Uniwersytet Robert Gordon,"Uniwersytet Robert Gordon to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Aberdeen City,57.148030555,-2.101361111,http://www.rgu.ac.uk/,http://commons.wikimedia.org/wiki/Special:FilePath/Plaza%20at%20The%20Robert%20Gordon%20University%202.jpg,ogólny,angielski,Aberdeen,United Kingdom
68,771-780,Hiszpania,Europa,Uniwersytet Rovira i Virgili,"Uniwersytet Rovira i Virgili to hiszpański uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Hiszpania,Province of Tarragona,41.119722222,1.260555555,https://www.urv.cat/,http://commons.wikimedia.org/wiki/Special:FilePath/Rectorat-urv-p.jpg,ogólny,"kataloński, angielski",Tarragona,Spain
391,395,Niemcy,Europa,Uniwersytet Ruhry w Bochum,"Uniwersytet Ruhry w Bochum to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w North Rhine-Westphalia. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Niemcy,North Rhine-Westphalia,51.443888888,7.261666666,https://www.ruhr-uni-bochum.de/de,http://commons.wikimedia.org/wiki/Special:FilePath/Ruhr-Universit%C3%A4t%20Bochum%20Luftaufnahme%202014.jpg,ogólny,"niemiecki, angielski",Cologne,Germany
419,80,Niemcy,Europa,Uniwersytet Ruprechta i Karola w Heidelbergu,"Uniwersytet Ruprechta i Karola w Heidelbergu to niemiecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Heidelberg. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Niemcy,Heidelberg,49.419099100,8.670250700,https://www.uni-heidelberg.de/,http://commons.wikimedia.org/wiki/Special:FilePath/Alte%20Universitaet.JPG,ogólny,"niemiecki, angielski",Heidelberg,Germany
115,355,Włochy,Europa,Uniwersytet Rzymski Tor Vergata,"Uniwersytet Rzymski Tor Vergata to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Rome. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Włochy,Rome,41.849444444,12.627222222,https://web.uniroma2.it/it,http://commons.wikimedia.org/wiki/Special:FilePath/Nuovorettorato.jpg,ogólny,"włoski, angielski",Rome,Italy
113,128,Włochy,Europa,Uniwersytet Sapienza w Rzymie,"Uniwersytet Sapienza w Rzymie to włoski uniwersytet badawczy o szerokim profilu akademickim z siedzibą w Rome. Dzięki położeniu w dużym ośrodku miejskim uczelnia oferuje dobre warunki do współpracy z instytucjami publicznymi, firmami, organizacjami kultury i partnerami międzynarodowymi.",Włochy,Rome,41.903333333,12.515833333,https://www.uniroma1.it/en/,http://commons.wikimedia.org/wiki/Special:FilePath/Sapienza%20entrance%20%2820040201351%29.jpg,ogólny,"włoski, angielski",Rome,Italy
71,1001-1200,Wielka Brytania,Europa,Uniwersytet Sheffield Hallam,"Uniwersytet Sheffield Hallam to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Sheffield. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Wielka Brytania,Sheffield,53.379105000,-1.464706000,http://www.shu.ac.uk/,http://commons.wikimedia.org/wiki/Special:FilePath/SHU%20buildings.png,ogólny,angielski,Sheffield,United Kingdom
249,731-740,Bułgaria,Europa,Uniwersytet Sofijski im. św. Klemensa z Ochrydy,"Uniwersytet Sofijski im. św. Klemensa z Ochrydy to bułgarski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Sofia. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Bułgaria,Sofia,42.693611111,23.335000000,https://uni-sofia.bg,http://commons.wikimedia.org/wiki/Special:FilePath/Sofia%20University%20panorama%202.jpg,ogólny,"angielski, język lokalny",Sofia,Bulgaria
214,1001-1200,Francja,Europa,Uniwersytet Sorbonne Paris Nord,"Uniwersytet Sorbonne Paris Nord to francuski uniwersytet badawczy o szerokim profilu akademickim. Dzięki położeniu w dużym ośrodku miejskim uczelnia oferuje dobre warunki do współpracy z instytucjami publicznymi, firmami, organizacjami kultury i partnerami międzynarodowymi.",Francja,Paris,48.956214000,2.341933000,https://www.univ-spn.fr/,http://commons.wikimedia.org/wiki/Special:FilePath/Parvis%20central%20du%20campus%20de%20Villetaneuse%20de%20l%27universit%C3%A9%20Paris%2013.jpg,ogólny,"francuski, angielski",Paris,France
400,420,Francja,Europa,Uniwersytet Strasburski,"Uniwersytet Strasburski to francuski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Francja,Strasbourg,48.580277777,7.764444444,https://www.unistra.fr,http://commons.wikimedia.org/wiki/Special:FilePath/Neustadt%20%2852297125377%29.jpg,ogólny,"francuski, angielski",Strasbourg,France
168,1001-1200,Węgry,Europa,Uniwersytet Széchenyi István,"Uniwersytet Széchenyi István to węgierski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w GyĹ‘r. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Węgry,Győr,47.693500000,17.627600000,http://uni.sze.hu/,http://commons.wikimedia.org/wiki/Special:FilePath/SZE%20f%C5%91%C3%A9p%C3%BClet.png,ogólny,"węgierski, angielski",Gyor,Hungary
172,147,Szwecja,Europa,Uniwersytet Sztokholmski,"Uniwersytet Sztokholmski to szwedzki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Stockholm. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Szwecja,Stockholm,59.363055555,18.060555555,https://su.se,http://commons.wikimedia.org/wiki/Special:FilePath/Stockholms%20universitet%20-%20KMB%20-%2016000300026090.jpg,ogólny,"szwedzki, angielski",Stockholm,Sweden
183,1201-1400,Polska,Europa,Uniwersytet Śląski w Katowicach,"Uniwersytet Śląski w Katowicach to polski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Katowice. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.",Polska,Katowice,50.260750000,19.028305555,http://www.us.edu.pl,http://commons.wikimedia.org/wiki/Special:FilePath/U%C5%9A%20rektorat%20deptak.jpg,ogólny,"polski, angielski",Katowice,Poland
